No errors
This data source has been renamed to 'aircraftreports' and will not be available in the next release of the dataserver; 
36 ms
data source=pireps
802 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2020-02-02T02:14:24Z,2020-02-02T02:13:00Z,,,,,,,BAW40F,45.2833,-44.2333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,304,47,,AIREP,ARP BAW40F 4517N04414W 0213 F360 4600N04000W 0235 4800N03000W MS53 304/47 KT GBYGC QXT AME 020214 F14A ,
2020-02-02T02:14:50Z,2020-02-02T02:12:00Z,,,,,,,FDX3,56.6833,-25.7,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,203,28,,AIREP,ARP FDX3 5641N 02542W 0212 F320 M52 203/28 5700N 03000W 0231 5700N 04000W KT N868FD QXT AME 020212 F62A,
2020-02-02T02:13:51Z,2020-02-02T02:12:00Z,,,,,,,UAL57,50.3,-48.7167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,275,57,,AIREP,ARP UAL57 5018N 04843W 0212 F360 M52 275/57 5159N 04000W 0250 5159N 03000W KT N91007 DDL YAY 020212 L57A,
2020-02-02T02:14:50Z,2020-02-02T02:12:00Z,,,,,,,UAL915,48.2333,-49.0167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,284,34,,AIREP,ARP UAL915 4814N 04901W 0212 F400 M50 284/34 4959N 04000W 0255 4959N 03000W KT N45905 DDL YYT 020212 L77A,
2020-02-02T02:14:50Z,2020-02-02T02:12:00Z,,,,,,,AAL92,46.9667,-54.7,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,280,52,,AIREP,ARP AAL92 4658N 05442W 0212 F400 M54 280/52 4735N 05202W 0225 4800N 05000W KT N804AN DDL YYT 020212 L26A,
2020-02-02T02:13:51Z,2020-02-02T02:12:00Z,,,,,,,RCH415,46.3167,-44.0167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,309,33,,AIREP,ARP RCH415 4619N 04401W 0212 F350 M54 309/33 4700N 04000W 0235 4900N 03000W KT 44130A DDL XXN 020212 F51A,
2020-02-02T02:14:50Z,2020-02-02T02:12:00Z,,,,,,,DAL126,42.5667,-57.5333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,265,122,,AIREP,ARP DAL126 4234N 05732W 0212 F350 M59 265/122 4359N 05000W 0250 4559N 04000W KT N176DZ QXT AOE 020212 F83A,
2020-02-02T02:14:50Z,2020-02-02T02:11:00Z,,,,,,,DAL160,56.0667,-31.8833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,239,39,,AIREP,ARP DAL160 5604N 03153W 0211 F370 M44 239/39 5600N 03000W 0219 5600N 02000W KT N825NW DDL IG1 020212 J97A,
2020-02-02T02:12:40Z,2020-02-02T02:11:00Z,,,,,,,SAS954,54.65,-37.2167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,273,39,,AIREP,ARP SAS954 5439N 03713W 0211 F390 M45 273/39 5559N 03000W 0241 5659N 02000W KT LNRKU DDL XXN 020211 J44A,
2020-02-02T02:12:40Z,2020-02-02T02:11:00Z,,,,,,,IBE6409,52.2833,-28.2667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,248,28,,AIREP,ARP IBE6409 5217N 02816W 0211 F320 M46 248/28 5301N 02959W 0221 5401N 04000W KT ECLEV QXT AME 020211 J38A,
2020-02-02T02:14:50Z,2020-02-02T02:11:00Z,,,,,,,ACA872,52.0667,-35.5667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,274,25,,AIREP,ARP ACA872 5204N 03534W 0211 F350 M45 274/25 5158N 03000W 0235 5258N 02000W KT CFITL DDL XXH 020212 F38A,
2020-02-02T02:12:40Z,2020-02-02T02:11:00Z,,,,,,,EIN1TC,52.0667,-37.5333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,276,39,,AIREP,ARP EIN1TC 5204N 03732W 0211 F360 M49 276/39 5159N 03000W 0245 5259N 02000W KT EILRC DDL IG1 020211 J13A,
2020-02-02T02:12:40Z,2020-02-02T02:11:00Z,,,,,,,DAL228,51.95,-50.1667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,275,43,,AIREP,ARP DAL228 5157N 05010W 0211 F370 M49 275/43 5200N 05000W 0211 5359N 04000W KT N1603 QXS YAY 020211 F13A,
2020-02-02T02:13:51Z,2020-02-02T02:11:00Z,,,,,,,UAL944,51.5,-19.1667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,238,81,,AIREP,ARP UAL944 5130N 01910W 0211 F370 M44 238/81 5129N 01500W 0227 5129N 01400W KT N783UA DDL XXF 020211 F71A,
2020-02-02T02:14:50Z,2020-02-02T02:11:00Z,,,,,,,UAL70,51.45,-43.25,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,281,30,,AIREP,ARP UAL70 5127N 04315W 0211 F350 M55 281/30 5159N 04000W 0226 5159N 03000W KT N76054 DDL XXN 020211 F68A,
2020-02-02T02:14:50Z,2020-02-02T02:11:00Z,,,,,,,ICE614,50.95,-63.0667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,249,36,,AIREP,ARP ICE614 5057N 06304W 0211 F350 M48 249/36 HOIST 0252 5800N 05000W KT TFISN DDL YZV 020211 A02A,
2020-02-02T02:13:51Z,2020-02-02T02:11:00Z,,,,,,,AUA66,50.8833,-46.2333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,273,37,,AIREP,ARP AUA66 5053N 04614W 0211 F350 M54 273/37 5200N 04000W 0241 5200N 03000W KT OELAW DDL XXN 020211 F32A,
2020-02-02T02:14:50Z,2020-02-02T02:11:00Z,,,,,,,KLM194,50.2833,-48.75,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,288,39,,AIREP,ARP KLM194 5017N 04845W 0211 F390 M50 288/39 5159N 04000W 0251 5159N 03000W KT PHBHN QXS YYT 020211 L98A,
2020-02-02T02:12:40Z,2020-02-02T02:11:00Z,,,,,,,UAL110,49.7667,-46.6667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,288,38,,AIREP,ARP UAL110 4946N 04640W 0211 F350 M54 288/38 5059N 04000W 0246 5059N 03000W KT N666UA DDL XXN 020211 F59A,
2020-02-02T02:14:50Z,2020-02-02T02:11:00Z,,,,,,,BAW20R,49.3,-54.8667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,259,72,,AIREP,ARP BAW20R 4918N 05452W 0211 F350 M56 259/72 4944N 05205W 0223 5000N 05000W KT GCIVW QXT AME 020211 F53A,
2020-02-02T02:13:51Z,2020-02-02T02:11:00Z,,,,,,,ACA832,49.1,-54.75,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,262,63,,AIREP,ARP ACA832 4906N 05445W 0211 F370 M53 262/63 4907N 05439W 0211 4938N 05204W KT CFRSR DDL XXH 020211 L27A,
2020-02-02T02:13:51Z,2020-02-02T02:11:00Z,,,,,,,UAL956,47.4,-38.2667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,274,21,,AIREP,ARP UAL956 4724N 03816W 0211 F360 M46 274/21 4859N 03000W 0253 4959N 02000W KT N660UA DDL XXN 020211 F76A,
2020-02-02T02:14:50Z,2020-02-02T02:11:00Z,,,,,,,VIR76X,44.8667,-51.8333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,299,69,,AIREP,ARP VIR76X 4452N 05150W 0211 F370 M57 299/69 4452N 05148W 0211 4500N 05000W KT GVAST DDL YYT 020211 F42A,
2020-02-02T02:12:40Z,2020-02-02T02:10:00Z,,,,,,,ACA80,59.6333,-32.05,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,236,43,,AIREP,ARP ACA80 5938N 03203W 0210 F380 M44 236/43 5958N 02959W 0217 6058N 01959W KT CFRSA DDL XXH 020210 L93A,
2020-02-02T02:12:40Z,2020-02-02T02:10:00Z,,,,,,,DAL56,57.8167,-53.4833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,277,33,,AIREP,ARP DAL56 5749N 05329W 0210 F350 M49 277/33 5759N 05000W 0223 5759N 04000W KT N191DN QXT IGW 020211 F18A,
2020-02-02T02:14:50Z,2020-02-02T02:10:00Z,,,,,,,SAS904,54.6,-41.15,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,287,40,,AIREP,ARP SAS904 5436N 04109W 0210 F370 M49 287/40 5459N 03959W 0216 5859N 02959W KT LNRKT DDL XXN 020211 J04A,
2020-02-02T02:13:51Z,2020-02-02T02:10:00Z,,,,,,,DLH443,54.05,-28.85,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,232,37,,AIREP,ARP DLH443 5403N 02851W 0210 F370 M42 232/37 5400N 02000W 0247 DOGAL KT DAIGS DDL XXN 020210 J93A,
2020-02-02T02:12:40Z,2020-02-02T02:10:00Z,,,,,,,KLM254,52.5333,-25.6833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,355,49,,AIREP,ARP KLM254 5232N 02541W 0210 F380 M41 355/49 5259N 02000W 0233 MALOT KT PHBKA QXT EUA 020210 L46A,
2020-02-02T02:12:40Z,2020-02-02T02:10:00Z,,,,,,,UAL106,52.0833,-36.4667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,250,26,,AIREP,ARP UAL106 5205N 03628W 0210 F370 M46 250/26 5159N 03000W 0237 5259N 02000W KT N784UA DDL XXN 020210 F45A,
2020-02-02T02:13:51Z,2020-02-02T02:10:00Z,,,,,,,DAL404,51.2333,-53.0,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,273,46,,AIREP,ARP DAL404 5114N 05300W 0210 F370 M51 273/46 5200N 05000W 0224 5400N 04000W KT N196DN QXS YAY 020210 F98A,
2020-02-02T02:13:51Z,2020-02-02T02:10:00Z,,,,,,,EWG6BR,51.1167,-29.1833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,231,51,,AIREP,ARP EWG6BR 5107N 02911W 0210 F390 M41 231/51 5200N 02000W 0251 LIMRI KT OOSFL QXT AOE 020211 J71A,
2020-02-02T02:13:51Z,2020-02-02T02:10:00Z,,,,,,,BOX491,51.0167,-19.3667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,229,86,,AIREP,ARP BOX491 5101N 01922W 0210 F340 M42 229/86 DINIM 0228 ELSOX KT DAALE DDL XXN 020210 F51A,
2020-02-02T02:13:51Z,2020-02-02T02:10:00Z,,,,,,,EIN122,50.9333,-46.0,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,279,36,,AIREP,ARP EIN122 5056N 04600W 0210 F380 M51 279/36 5200N 04000W 0238 5200N 03000W KT EIDUZ DDL XXW 020210 J89A,
2020-02-02T02:12:40Z,2020-02-02T02:10:00Z,,,,,,,ACA878,50.5833,-34.0,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,356,39,,AIREP,ARP ACA878 5035N 03400W 0210 F380 M45 356/39 5029N 03000W 0227 5129N 02000W KT CFSBV DDL XXH 020210 L71A,
2020-02-02T02:13:51Z,2020-02-02T02:10:00Z,,,,,,,DLH403,50.4667,-43.0833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,283,40,,AIREP,ARP DLH403 5028N 04305W 0210 F360 M52 283/40 5059N 04000W 0224 5059N 03000W KT DABYU DDL XXH 020210 F66A,
2020-02-02T02:12:40Z,2020-02-02T02:10:00Z,,,,,,,ACA856,48.4333,-55.3167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,271,59,,AIREP,ARP ACA856 4826N 05519W 0210 F370 M54 271/59 4849N 05204W 0225 4900N 05000W KT CFNOG DDL YDF 020210 L43A,
2020-02-02T02:12:40Z,2020-02-02T02:10:00Z,,,,,,,UAL30,48.0167,-35.4667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,247,33,,AIREP,ARP UAL30 4801N 03528W 0210 F360 M45 247/33 4859N 03000W 0237 4959N 02000W KT N76064 DDL XXN 020210 F72A,
2020-02-02T02:33:02Z,2020-02-02T02:10:00Z,,,,,,,UAL1613,39.7667,-104.9667,27000,,,,,,,,LGT,,,OCNL,,MOD,,,,,,,,,,,,,,,,,,AIREP,ARP UAL1613 3946N 10458W 0210 F270 TB LGT TURB OCNL MOD TURB IC RM B772 OV KDEN250015 LGT ONCL MDT FROM DEN-FL270,
2020-02-02T02:13:51Z,2020-02-02T02:10:00Z,,,,,,,GIA983,12.1333,69.0667,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,-33,342,7,,AIREP,ARP GIA983 1208N 06904E 0210 F310 M33 342/07,
2020-02-02T02:11:20Z,2020-02-02T02:09:00Z,,,,,,,BAW4EA,63.5,-61.9667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,270,30,,AIREP,ARP BAW4EA 6330N 06158W 0209 F390 M46 270/30 EMBOK 0222 6300N 05000W KT GVIIE QXS YFB 020209 F62A,
2020-02-02T02:12:40Z,2020-02-02T02:09:00Z,,,,,,,DAL42,52.05,-49.75,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,271,49,,AIREP,ARP DAL42 5203N 04945W 0209 F350 M53 271/49 5359N 04000W 0253 5359N 03000W KT N1608 QXS YAY 020210 F18A,
2020-02-02T02:12:40Z,2020-02-02T02:09:00Z,,,,,,,ISS902,51.6167,-25.0333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,227,58,,AIREP,ARP ISS902 5137N 02502W 0209 F390 M42 227/58 5200N 02000W 0230 LIMRI KT EIGGP QXT AME 020209 J79A,
2020-02-02T02:13:51Z,2020-02-02T02:09:00Z,,,,,,,ACA874,51.5,-42.8833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,282,42,,AIREP,ARP ACA874 5130N 04253W 0209 F360 M53 282/42 5158N 04000W 0222 5158N 03000W KT CFIVR DDL XXH 020210 F37A,
2020-02-02T02:11:20Z,2020-02-02T02:09:00Z,,,,,,,SWR87,50.6167,-29.2,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,238,56,,AIREP,ARP SWR87 5037N 02912W 0209 F370 M43 238/56 5130N 02000W 0248 ADARA KT HBJHF DDL XXF 020209 J55A,
2020-02-02T02:11:20Z,2020-02-02T02:09:00Z,,,,,,,AAL754,49.2333,-49.0667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,280,48,,AIREP,ARP AAL754 4914N 04904W 0209 F390 M51 280/48 5100N 04000W 0252 5100N 03000W KT N293AY DDL YQX 020209 J42A,
2020-02-02T02:13:51Z,2020-02-02T02:09:00Z,,,,,,,KAC118,44.8833,-51.8333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,295,117,,AIREP,ARP KAC118 4453N 05150W 0209 F320 M53 295/117 RAFIN 0209 4500N 05000W KT 9KAOD QXS YYT 020209 F18A,
2020-02-02T02:24:09Z,2020-02-02T02:08:00Z,,,,,,,BE20,64.4851,-165.253,3000,,,,,,,,NEG,,,,,,,,,RIME,LGT-MOD,3000,8000,,,,,,,-20,,,,PIREP,OME UA /OV OME/TM 0208/FL030/TP BE20/TA M20/TB NEG/IC LGT-MOD RIME 080-030/RM /AKFSS/,
2020-02-02T02:11:20Z,2020-02-02T02:08:00Z,,,,,,,KLM48,53.3,-48.7667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,283,36,,AIREP,ARP KLM48 5318N 04846W 0208 F390 M48 283/36 5500N 04000W 0246 5600N 03000W KT PHBHA QXT AME 020209 L43A,
2020-02-02T02:11:20Z,2020-02-02T02:08:00Z,,,,,,,ACA872,52.0667,-36.4667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,278,32,,AIREP,ARP ACA872 5204N 03628W 0208 F350 M46 278/32 5158N 03000W 0235 5258N 02000W KT CFITL DDL XXH 020208 F37A,
2020-02-02T02:11:20Z,2020-02-02T02:08:00Z,,,,,,,DLH411,51.0833,-37.3167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,253,31,,AIREP,ARP DLH411 5105N 03719W 0208 F390 M46 253/31 5100N 03000W 0241 5200N 02000W KT DAIHH DDL XXN 020208 J75A,
2020-02-02T02:08:22Z,2020-02-02T02:08:00Z,,,,,,,BAW9E,49.2333,-48.9833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,284,41,,AIREP,ARP BAW9E 4914N04859W 0208 F400 5059N04000W 0250 5059N03000W MS50 284/41 KT GVIIC QXS YYT 020208 F42A ,
2020-02-02T02:11:20Z,2020-02-02T02:08:00Z,,,,,,,DLH419,49.2333,-49.05,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,292,52,,AIREP,ARP DLH419 4914N 04903W 0208 F340 M56 292/52 5100N 04000W 0249 5100N 03000W KT DABYT DDL YYT 020208 F44A,
2020-02-02T02:11:20Z,2020-02-02T02:08:00Z,,,,,,,AAL94,44.9,-51.65,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,298,54,,AIREP,ARP AAL94 4454N 05139W 0208 F390 M55 298/54 4500N 05000W 0216 4700N 04000W KT N773AN DDL YYT 020208 F44A,
2020-02-02T02:13:51Z,2020-02-02T02:08:00Z,,,,,,,AUA45,15.6667,64.2833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,242,37,,AIREP,ARP AUA45 1540N 06417E 0208 F350 M41 242/37,
2020-02-02T02:08:07Z,2020-02-02T02:07:00Z,,,,,,,FDX97,60.1,-35.0167,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,217,32,,AIREP,ARP FDX97 6006N03501W 0207 F320 6000N04000W 0227 5900N05000W MS46 217/32 KT N607FE QXT AOE 020207 F72A ,
2020-02-02T02:11:20Z,2020-02-02T02:07:00Z,,,,,,,ACA80,59.5,-32.8667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,236,38,,AIREP,ARP ACA80 5930N 03252W 0207 F380 M44 236/38 5958N 02959W 0217 6058N 01959W KT CFRSA DDL XXH 020207 L92A,
2020-02-02T02:08:49Z,2020-02-02T02:07:00Z,,,,,,,FDX3,56.5667,-24.5833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,202,25,,AIREP,ARP FDX3 5634N 02435W 0207 F320 M50 202/25 5700N 03000W 0231 5700N 04000W KT N868FD QXT AME 020208 F60A,
2020-02-02T02:11:20Z,2020-02-02T02:07:00Z,,,,,,,EIN104,52.0833,-32.3333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,230,39,,AIREP,ARP EIN104 5205N 03220W 0207 F380 M45 230/39 5200N 03000W 0218 5300N 02000W KT EIFNG DDL XXN 020208 J81A,
2020-02-02T02:11:20Z,2020-02-02T02:07:00Z,,,,,,,EIN1AW,52.05,-37.0,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,251,37,,AIREP,ARP EIN1AW 5203N 03700W 0207 F380 M47 251/37 5158N 03000W 0238 5258N 02000W KT EIEAV DDL XXN 020207 J73A,
2020-02-02T02:08:49Z,2020-02-02T02:07:00Z,,,,,,,DAL108,43.15,-54.8667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,280,115,,AIREP,ARP DAL108 4309N 05452W 0207 F350 M60 280/115 4400N 05000W 0231 4600N 04000W KT N187DN QXT IGW 020207 F41A,
2020-02-02T02:10:27Z,2020-02-02T02:07:00Z,,,,,,,B737,31.7339,-92.6726,32000,,,,,,,CHOP,LGT-MOD,33000,36000,,,,,,,,,,,,,,,,,,,,,PIREP,ESF UA /OV AEX340030 /TM 0207 /FL320 /TP B737 /TB LGT-MOD CHOP 360-330 /RM DURD // GOT BETTER AT FL320 AWC-WEB,
2020-02-02T02:11:19Z,2020-02-02T02:06:00Z,,,,,,,AMX022,58.1667,-31.0333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,345,37,,AIREP,ARP AMX022 5810N 03102W 0206 F320 M48 345/37 5901N 04000W 0243 5701N 05001W KT N438AM DDL XXN 020207 L82A,
2020-02-02T02:11:20Z,2020-02-02T02:06:00Z,,,,,,,AUA90,50.8833,-40.7333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,302,36,,AIREP,ARP AUA90 5053N 04044W 0206 F350 M54 302/36 5100N 04000W 0210 5100N 03000W KT OELAT DDL XXN 020206 F70A,
2020-02-02T02:08:49Z,2020-02-02T02:06:00Z,,,,,,,AZA60M,44.8167,-26.45,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,234,106,,AIREP,ARP AZA60M 4449N 02627W 0206 F370 M52 234/106 4559N 02000W 0235 4559N 01500W KT EIISA QXT EUA 020206 F56A,
2020-02-02T02:11:20Z,2020-02-02T02:06:00Z,,,,,,,BAW11J,44.0833,-49.6,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,300,64,,AIREP,ARP BAW11J 4405N 04936W 0206 F360 M58 300/64 4559N 04000W 0257 4759N 03000W KT GCIVS QXT AME 020207 F62A,
2020-02-02T02:08:49Z,2020-02-02T02:05:00Z,,,,,,,FDX5035,58.0833,-47.3333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,283,50,,AIREP,ARP FDX5035 5805N 04720W 0205 F320 M50 283/50 5800N 05000W 0217 CUDDY KT N844FD DDL UAK 020205 F65A,
2020-02-02T02:08:49Z,2020-02-02T02:05:00Z,,,,,,,AFR077,57.5167,-22.1167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,235,41,,AIREP,ARP AFR077 5731N 02207W 0205 F390 M44 235/41 5700N 02000W 0214 PIKIL KT FGSPG QXT AOE 020205 F70A,
2020-02-02T02:08:49Z,2020-02-02T02:05:00Z,,,,,,,FDX9003,57.1,-46.4,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,276,57,,AIREP,ARP FDX9003 5706N 04624W 0205 F320 M52 276/57 5700N 05000W 0222 HOIST KT N604FE DDL UAK 020205 F06A,
2020-02-02T02:08:49Z,2020-02-02T02:05:00Z,,,,,,,DAL132,52.5,-25.8,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,227,58,,AIREP,ARP DAL132 5230N 02548W 0205 F390 M42 227/58 5258N 02000W 0229 5258N 01500W KT N822NW DDL IG1 020205 J80A,
2020-02-02T02:08:49Z,2020-02-02T02:05:00Z,,,,,,,UAL989,52.0,-39.7,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,284,27,,AIREP,ARP UAL989 5200N 03942W 0205 F370 M49 284/27 5159N 03000W 0246 5259N 02000W KT N794UA DDL XXN 020205 F33A,
2020-02-02T02:08:49Z,2020-02-02T02:05:00Z,,,,,,,UAL962,51.45,-43.2,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,290,41,,AIREP,ARP UAL962 5127N 04312W 0205 F330 M56 290/41 5159N 04000W 0221 5159N 03000W KT N68061 DDL XXN 020205 F86A,
2020-02-02T02:08:49Z,2020-02-02T02:05:00Z,,,,,,,AAL44,50.0667,-34.3,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,236,40,,AIREP,ARP AAL44 5004N 03418W 0205 F380 M45 236/40 4958N 03000W 0224 5058N 02000W KT N799AN DDL XXN 020205 F61A,
2020-02-02T02:08:49Z,2020-02-02T02:05:00Z,,,,,,,MSR986,45.45,-48.0667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,297,70,,AIREP,ARP MSR986 4527N 04804W 0205 F340 M57 297/70 4659N 04000W 0244 4859N 03000W KT SUGEV DDL YYT 020205 L56A,
2020-02-02T02:12:59Z,2020-02-02T02:05:00Z,,,,,,,B717,40.5888,-73.8023,0,OVC,1800,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,JFK UA /OV JFK220003/TM 0205/FLDURC/TP B717/SK OVC018-TOPS040 ,
2020-02-02T02:12:59Z,2020-02-02T02:05:00Z,,,,,,,A319,39.8001,-105.0938,9000,,,,,,,,MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,DEN UA /OV DEN260020/TM 0205/FL90/TP A319/TB MOD TB 090-240 ,
2020-02-02T02:10:27Z,2020-02-02T02:05:00Z,,,,,,,B738,31.1855,-98.1419,32000,,,,,,,CHOP,MOD,31000,32000,,,,,,,,,,,,,,,,,,,,,PIREP,000 UBUS31 KKCI 020210 GRK UA /OV AGJ /TM 0205 /FL320 /TP B738 /TB MOD CHOP FL320-310 /RM FM KZHU AWC-WEB,
2020-02-02T02:11:19Z,2020-02-02T02:05:00Z,,,,,,,QTR5ZQ,14.3833,70.8833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,244,27,,AIREP,ARP QTR5ZQ 1423N 07053E 0205 F350 M43 244/27,
2020-02-02T02:08:49Z,2020-02-02T02:04:00Z,,,,,,,KLM642,50.55,-51.8333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,278,51,,AIREP,ARP KLM642 5033N 05150W 0204 F380 M50 278/51 5100N 05000W 0212 5300N 04000W KT PHBQO QXS YYT 020204 F20A,
2020-02-02T02:08:49Z,2020-02-02T02:04:00Z,,,,,,,AAL198,49.4667,-43.2,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,303,31,,AIREP,ARP AAL198 4928N 04312W 0204 F370 M49 303/31 5000N 04000W 0219 5000N 03000W KT N777AN DDL XXN 020204 F55A,
2020-02-02T02:08:49Z,2020-02-02T02:04:00Z,,,,,,,VIR4C,48.0833,-51.6667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,288,46,,AIREP,ARP VIR4C 4805N 05140W 0204 F390 M52 288/46 4830N 05000W 0212 5030N 04000W KT GVPRD DDL YYT 020204 J22A,
2020-02-02T02:08:49Z,2020-02-02T02:04:00Z,,,,,,,DAL14,46.9167,-54.3333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,277,69,,AIREP,ARP DAL14 4655N 05420W 0204 F370 M58 277/69 NICSO 0215 4800N 05000W KT N858NW DDL YQX 020204 J23A,
2020-02-02T02:03:33Z,2020-02-02T02:03:00Z,,,,,,,SAS908,49.65,-54.3333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,271,46,,AIREP,ARP SAS908 4939N05420W 0203 F390 ALLRY 0215 5100N05000W MS52 271/46 KT LNRKH DDL YQX 020203 J34A ,
2020-02-02T02:03:40Z,2020-02-02T02:03:00Z,,,,,,,CKS984,49.0,-54.95,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,264,80,,AIREP,ARP CKS984 4900N05457W 0203 F330 5000N05000W 0225 5200N04000W MS55 264/80 KT N707CK DDL YQX 020203 F84A ,
2020-02-02T02:04:06Z,2020-02-02T02:03:00Z,,,,,,,AFR055,47.5667,-51.75,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,282,75,,AIREP,ARP AFR055 4734N05145W 0203 F350 4800N05000W 0212 5000N04000W MS56 282/75 KT FGSQU QXS YYT 020203 F17A ,
